"timestamp","killedDaughter"
298.0,41
299.0,41
300.0,41
301.0,41
302.0,41
303.0,41
304.0,41
305.0,41
306.0,41
307.0,41
308.0,41
309.0,41
310.0,41
311.0,41
312.0,41
313.0,41
314.0,41
315.0,41
316.0,41
317.0,41
318.0,41
319.0,41
320.0,41
321.0,41
322.0,41
323.0,41
324.0,38
325.0,38
326.0,38
327.0,38
328.0,38
329.0,38
330.0,38
331.0,38
332.0,38
333.0,38
334.0,38
335.0,38
336.0,38
337.0,38
338.0,38
339.0,38
340.0,38
341.0,38
342.0,38
343.0,38
344.0,38
345.0,38
346.0,38
347.0,35
348.0,35
349.0,35
350.0,35
351.0,35
352.0,35
353.0,35
354.0,35
355.0,35
356.0,35
357.0,35
358.0,35
359.0,35
360.0,35
361.0,35
362.0,35
363.0,35
364.0,32
365.0,29
366.0,27
367.0,24
368.0,24
369.0,24
370.0,24
371.0,24
372.0,34
373.0,33
374.0,31
375.0,31
376.0,31
377.0,30
378.0,34
379.0,34
380.0,34
381.0,34
382.0,34
383.0,31
384.0,31
385.0,31
386.0,31
387.0,30
388.0,30
389.0,34
390.0,34
391.0,34
392.0,32
393.0,35
394.0,35
395.0,35
396.0,31
397.0,31
398.0,30
399.0,26
400.0,25
401.0,25
402.0,30
403.0,30
404.0,28
405.0,29
406.0,26
407.0,25
408.0,25
409.0,25
410.0,25
411.0,25
412.0,25
413.0,25
414.0,25
415.0,24
416.0,17
417.0,15
418.0,14
419.0,14
420.0,14
421.0,14
422.0,14
423.0,14
424.0,14
425.0,14
426.0,14
427.0,14
428.0,14
429.0,14
430.0,14
431.0,14
432.0,14
433.0,14
434.0,14
435.0,14
436.0,14
437.0,14
438.0,14
439.0,14
440.0,14
441.0,14
442.0,14
443.0,14
444.0,14
445.0,14
446.0,14
447.0,14
448.0,14
449.0,14
450.0,14
451.0,14
452.0,14
453.0,14
454.0,14
455.0,14
456.0,14
457.0,14
458.0,14
459.0,14
460.0,14
461.0,14
462.0,14
463.0,14
464.0,14
465.0,13
466.0,12
467.0,12
468.0,12
469.0,12
470.0,12
471.0,12
472.0,14
473.0,12
474.0,12
475.0,12
476.0,12
477.0,12
478.0,12
479.0,14
480.0,14
481.0,14
482.0,14
483.0,14
484.0,14
485.0,14
486.0,14
487.0,14
488.0,14
489.0,14
490.0,14
491.0,14
492.0,14
493.0,14
494.0,14
495.0,14
496.0,14
497.0,14
498.0,14
499.0,14
500.0,14
501.0,14
502.0,14
503.0,14
504.0,14
505.0,14
506.0,14
507.0,14
508.0,14
509.0,14
510.0,14
511.0,14
512.0,14
513.0,14
514.0,14
515.0,14
516.0,14
517.0,14
518.0,14
519.0,14
520.0,14
521.0,14
522.0,14
523.0,14
524.0,14
525.0,14
526.0,14
527.0,14
528.0,14
529.0,14
530.0,14
531.0,14
532.0,14
533.0,14
534.0,14
535.0,14
536.0,14
537.0,14
538.0,13
539.0,12
540.0,12
541.0,12
542.0,12
543.0,12
544.0,12
545.0,12
546.0,12
547.0,12
548.0,12
549.0,12
550.0,12
551.0,12
552.0,12
553.0,12
554.0,12
555.0,12
556.0,12
557.0,12
558.0,12
559.0,12
560.0,12
561.0,12
562.0,12
563.0,12
564.0,12
565.0,12
566.0,12
567.0,12
568.0,12
569.0,12
570.0,12
571.0,12
572.0,12
573.0,12
574.0,12
575.0,12
576.0,12
577.0,12
578.0,12
579.0,12
580.0,12
581.0,12
582.0,12
583.0,12
584.0,12
585.0,12
586.0,12
587.0,12
588.0,12
589.0,12
590.0,12
591.0,12
592.0,12
593.0,12
594.0,12
595.0,12
596.0,12
597.0,12
598.0,12
599.0,12
600.0,12
601.0,12
602.0,12
603.0,12
604.0,12
605.0,12
606.0,12
607.0,12
608.0,12
609.0,12
610.0,12
611.0,12
612.0,12
613.0,12
614.0,12
615.0,12
616.0,12
617.0,12
618.0,12
619.0,12
620.0,12
621.0,12
622.0,12
623.0,12
624.0,12
625.0,12
626.0,12
627.0,12
628.0,12
629.0,12
630.0,12
631.0,12
632.0,12
633.0,12
634.0,12
635.0,12
636.0,12
637.0,12
638.0,12
639.0,12
640.0,12
641.0,12
642.0,12
643.0,12
644.0,12
645.0,12
646.0,12
647.0,12
648.0,12
649.0,12
650.0,12
651.0,12
652.0,12
653.0,12
654.0,12
655.0,12
656.0,12
657.0,12
658.0,12
659.0,12
660.0,12
661.0,12
662.0,12
663.0,12
664.0,12
665.0,12
666.0,12
667.0,12
668.0,12
669.0,12
670.0,12
671.0,12
672.0,12
673.0,12
674.0,12
675.0,12
676.0,12
677.0,12
678.0,12
679.0,12
680.0,12
681.0,12
682.0,12
683.0,12
684.0,12
685.0,12
686.0,12
687.0,12
688.0,12
689.0,12
690.0,12
691.0,12
692.0,12
693.0,12
694.0,12
695.0,12
696.0,12
697.0,12
698.0,12
699.0,12
700.0,12
701.0,12
702.0,12
703.0,12
704.0,12
705.0,12
706.0,12
707.0,12
708.0,12
709.0,12
710.0,12
711.0,12
712.0,12
713.0,12
714.0,12
715.0,12
716.0,12
717.0,12
718.0,12
719.0,12
720.0,12
721.0,12
722.0,12
723.0,12
724.0,12
725.0,12
726.0,12
727.0,12
728.0,12
729.0,12
730.0,12
731.0,12
732.0,12
733.0,12
734.0,12
735.0,12
736.0,12
737.0,12
738.0,12
739.0,12
740.0,12
741.0,12
742.0,12
743.0,12
744.0,12
745.0,12
746.0,12
747.0,12
748.0,12
749.0,12
750.0,12
751.0,12
752.0,12
753.0,12
754.0,12
755.0,12
756.0,12
757.0,12
758.0,12
759.0,12
760.0,12
761.0,12
762.0,12
763.0,12
764.0,12
765.0,12
766.0,12
767.0,12
768.0,12
769.0,12
770.0,12
771.0,12
772.0,12
773.0,12
774.0,12
775.0,12
776.0,12
777.0,12
778.0,12
779.0,12
780.0,12
781.0,12
782.0,12
783.0,12
784.0,12
785.0,12
786.0,12
787.0,12
788.0,12
789.0,12
790.0,12
791.0,12
792.0,12
793.0,12
794.0,12
795.0,12
796.0,12
797.0,12
798.0,12
799.0,12
800.0,12
801.0,12
802.0,12
803.0,12
804.0,12
805.0,12
806.0,12
807.0,12
808.0,12
809.0,12
810.0,12
811.0,12
812.0,12
813.0,12
814.0,12
815.0,12
816.0,12
817.0,12
818.0,12
819.0,12
820.0,12
821.0,12
822.0,12
823.0,12
824.0,12
825.0,12
826.0,12
827.0,12
828.0,12
829.0,12
830.0,12
831.0,12
832.0,12
833.0,12
834.0,12
835.0,12
836.0,12
837.0,12
838.0,12
839.0,12
840.0,12
841.0,12
842.0,12
843.0,12
844.0,12
845.0,12
846.0,12
847.0,11
848.0,10
849.0,10
850.0,10
851.0,10
852.0,10
853.0,12
854.0,12
855.0,11
856.0,6
857.0,4
858.0,3
859.0,3
860.0,2
861.0,9
862.0,9
863.0,9
864.0,9
865.0,9
866.0,9
867.0,9
868.0,9
869.0,9
870.0,9
871.0,9
872.0,9
873.0,9
874.0,9
875.0,9
876.0,9
877.0,9
878.0,9
879.0,9
880.0,9
881.0,9
882.0,9
883.0,9
884.0,9
885.0,9
886.0,9
887.0,9
888.0,9
889.0,9
890.0,9
891.0,9
892.0,9
893.0,9
894.0,9
895.0,9
896.0,9
897.0,9
898.0,9
899.0,9
900.0,9
901.0,9
902.0,9
903.0,9
904.0,9
905.0,9
906.0,9
907.0,9
908.0,9
909.0,9
910.0,9
911.0,9
912.0,9
913.0,9
914.0,9
915.0,9
916.0,9
917.0,9
918.0,9
919.0,9
920.0,9
921.0,9
922.0,9
923.0,9
924.0,9
925.0,9
926.0,9
927.0,9
928.0,9
929.0,9
930.0,9
931.0,9
932.0,9
933.0,9
934.0,9
935.0,9
936.0,9
937.0,9
938.0,9
939.0,9
940.0,9
941.0,9
942.0,9
943.0,9
944.0,9
945.0,9
946.0,9
947.0,9
948.0,9
949.0,9
950.0,9
951.0,9
952.0,9
953.0,9
954.0,9
955.0,9
956.0,9
957.0,9
958.0,9
959.0,9
960.0,9
961.0,9
962.0,9
963.0,9
964.0,9
965.0,9
966.0,9
967.0,9
968.0,9
969.0,9
970.0,9
971.0,9
972.0,9
973.0,9
974.0,9
975.0,9
976.0,9
977.0,9
978.0,9
979.0,9
980.0,9
981.0,9
982.0,9
983.0,9
984.0,9
985.0,9
986.0,9
987.0,9
988.0,9
989.0,9
990.0,9
991.0,9
992.0,9
993.0,9
994.0,9
995.0,9
996.0,9
997.0,9
998.0,9
999.0,9
1000.0,9
1001.0,9
1002.0,9
1003.0,9
1004.0,9
1005.0,9
1006.0,9
1007.0,9
1008.0,9
1009.0,9
1010.0,9
1011.0,9
1012.0,9
1013.0,9
1014.0,9
1015.0,9
1016.0,9
1017.0,9
1018.0,9
1019.0,9
1020.0,9
1021.0,9
1022.0,9
1023.0,9
1024.0,9
1025.0,9
1026.0,9
1027.0,9
1028.0,9
1029.0,9
1030.0,9
1031.0,9
1032.0,9
1033.0,9
1034.0,9
1035.0,9
1036.0,9
1037.0,9
1038.0,9
1039.0,9
1040.0,9
1041.0,9
1042.0,9
1043.0,9
1044.0,9
1045.0,9
1046.0,9
1047.0,9
1048.0,9
1049.0,9
1050.0,9
1051.0,9
1052.0,9
1053.0,9
1054.0,9
1055.0,9
1056.0,9
1057.0,9
1058.0,9
1059.0,9
1060.0,9
1061.0,9
1062.0,9
1063.0,9
1064.0,9
1065.0,9
1066.0,9
1067.0,9
1068.0,9
1069.0,9
1070.0,9
1071.0,9
1072.0,9
1073.0,9
1074.0,9
1075.0,9
1076.0,9
1077.0,9
1078.0,9
1079.0,9
1080.0,9
1081.0,9
1082.0,9
1083.0,9
1084.0,9
1085.0,9
1086.0,9
1087.0,9
1088.0,9
1089.0,9
1090.0,9
1091.0,9
1092.0,9
1093.0,9
1094.0,9
1095.0,9
1096.0,9
1097.0,9
1098.0,9
1099.0,9
1100.0,9
1101.0,9
1102.0,9
1103.0,9
1104.0,9
1105.0,9
1106.0,9
1107.0,9
1108.0,9
1109.0,9
1110.0,9
1111.0,9
1112.0,9
1113.0,9
1114.0,9
1115.0,9
1116.0,9
1117.0,7
1118.0,6
1119.0,6
1120.0,6
1121.0,2
1122.0,2
1123.0,2
1124.0,2
1125.0,2
1126.0,2
1127.0,2
1128.0,2
1129.0,2
1130.0,2
1131.0,2
1132.0,2
1133.0,2
1134.0,2
1135.0,2
1136.0,2
1137.0,2
1138.0,2
1139.0,2
1140.0,2
1141.0,2
1142.0,2
1143.0,2
1144.0,2
1145.0,2
1146.0,2
1147.0,2
1148.0,2
1149.0,2
1150.0,2
1151.0,2
1152.0,2
1153.0,2
1154.0,2
1155.0,2
1156.0,2
1157.0,2
1158.0,2
1159.0,2
1160.0,2
1161.0,2
1162.0,2
1163.0,2
1164.0,2
1165.0,2
1166.0,2
1167.0,2
1168.0,2
1169.0,2
1170.0,2
1171.0,2
1172.0,2
1173.0,2
1174.0,2
1175.0,2
1176.0,2
1177.0,2
1178.0,2
1179.0,2
1180.0,2
1181.0,2
1182.0,2
1183.0,2
1184.0,2
1185.0,2
1186.0,2
1187.0,2
1188.0,2
1189.0,2
1190.0,2
1191.0,2
1192.0,2
1193.0,2
1194.0,2
1195.0,2
1196.0,2
1197.0,2
1198.0,2
1199.0,2
1200.0,2
1201.0,2
1202.0,2
1203.0,2
1204.0,2
1205.0,2
1206.0,2
1207.0,2
1208.0,2
1209.0,2
1210.0,2
1211.0,2
1212.0,2
1213.0,2
1214.0,2
1215.0,2
1216.0,2
1217.0,2
1218.0,2
1219.0,2
1220.0,2
1221.0,2
1222.0,2
1223.0,2
1224.0,2
1225.0,2
1226.0,2
1227.0,2
1228.0,2
1229.0,2
1230.0,2
1231.0,2
1232.0,2
1233.0,2
1234.0,2
1235.0,2
1236.0,2
1237.0,2
1238.0,2
1239.0,2
1240.0,2
1241.0,2
1242.0,2
1243.0,2
1244.0,2
1245.0,2
1246.0,2
1247.0,2
1248.0,2
1249.0,2
1250.0,2
1251.0,2
1252.0,2
1253.0,2
1254.0,2
1255.0,2
1256.0,2
1257.0,2
1258.0,2
1259.0,2
1260.0,2
1261.0,2
1262.0,2
1263.0,2
1264.0,2
1265.0,2
1266.0,2
1267.0,2
1268.0,2
1269.0,2
1270.0,2
1271.0,2
1272.0,2
1273.0,2
1274.0,2
1275.0,2
1276.0,2
1277.0,2
1278.0,2
1279.0,2
1280.0,2
1281.0,2
1282.0,2
1283.0,2
1284.0,2
1285.0,2
1286.0,2
1287.0,2
1288.0,0
1289.0,0
1290.0,0
1291.0,0
1292.0,0
1293.0,0
1294.0,0
1295.0,0
1296.0,0
1297.0,0
1298.0,0
1299.0,0
1300.0,0
1301.0,0
1302.0,0
1303.0,0
1304.0,0
1305.0,0
1306.0,0
1307.0,0
