"timestamp","killedDaughter"
1.0,363
2.0,287
3.0,217
4.0,157
5.0,117
6.0,88
7.0,162
8.0,149
9.0,129
10.0,132
11.0,110
12.0,123
13.0,133
14.0,135
15.0,136
16.0,114
17.0,98
18.0,78
19.0,89
20.0,104
21.0,87
22.0,75
23.0,80
24.0,60
25.0,56
26.0,62
27.0,70
28.0,71
29.0,60
30.0,61
31.0,61
32.0,63
33.0,45
34.0,44
35.0,40
36.0,45
37.0,33
38.0,30
39.0,27
40.0,21
41.0,33
42.0,31
43.0,31
44.0,25
45.0,30
46.0,20
47.0,17
48.0,13
49.0,21
50.0,21
51.0,21
52.0,21
53.0,25
54.0,20
55.0,11
56.0,8
57.0,8
58.0,4
59.0,4
60.0,3
61.0,13
62.0,9
63.0,9
64.0,6
65.0,5
66.0,5
67.0,4
68.0,4
69.0,3
70.0,3
71.0,3
72.0,1
73.0,3
74.0,3
75.0,3
76.0,3
77.0,3
78.0,3
79.0,3
80.0,3
81.0,3
82.0,3
83.0,3
84.0,3
85.0,3
86.0,3
87.0,3
88.0,3
89.0,3
90.0,3
91.0,3
92.0,3
93.0,3
94.0,3
95.0,3
96.0,3
97.0,3
98.0,3
99.0,3
100.0,3
101.0,3
102.0,3
103.0,3
104.0,3
105.0,3
106.0,3
107.0,3
108.0,3
109.0,3
110.0,3
111.0,3
112.0,3
113.0,3
114.0,3
115.0,2
116.0,2
117.0,2
118.0,2
119.0,2
120.0,1
121.0,0
122.0,0
123.0,0
124.0,0
125.0,0
126.0,0
127.0,0
128.0,0
129.0,0
130.0,0
131.0,0
132.0,0
133.0,0
134.0,0
135.0,0
136.0,0
137.0,0
138.0,0
139.0,0
140.0,0
141.0,0
142.0,0
143.0,0
144.0,0
145.0,0
146.0,0
147.0,0
148.0,0
149.0,0
150.0,0
151.0,0
152.0,0
153.0,0
154.0,0
155.0,0
156.0,0
157.0,0
158.0,0
159.0,0
160.0,0
161.0,0
162.0,0
163.0,0
164.0,0
165.0,0
166.0,0
167.0,0
168.0,0
169.0,0
170.0,0
171.0,0
172.0,0
173.0,0
174.0,0
175.0,0
176.0,0
177.0,0
178.0,0
179.0,0
180.0,0
181.0,0
182.0,0
183.0,0
184.0,0
185.0,0
186.0,0
187.0,0
188.0,0
189.0,0
190.0,0
191.0,0
192.0,0
193.0,0
194.0,0
195.0,0
196.0,0
197.0,0
198.0,0
199.0,0
200.0,0
201.0,0
202.0,0
203.0,0
204.0,0
205.0,0
206.0,0
207.0,0
208.0,0
209.0,0
210.0,0
211.0,0
212.0,0
213.0,0
214.0,0
215.0,0
216.0,0
217.0,0
218.0,0
219.0,0
220.0,0
221.0,0
222.0,0
223.0,0
224.0,0
225.0,0
226.0,0
227.0,0
228.0,0
229.0,0
230.0,0
231.0,0
232.0,0
233.0,0
234.0,0
235.0,0
236.0,0
237.0,0
238.0,0
239.0,0
240.0,0
241.0,0
242.0,0
243.0,0
244.0,0
245.0,0
246.0,0
247.0,0
248.0,0
249.0,0
250.0,0
251.0,0
252.0,0
253.0,0
254.0,0
255.0,0
256.0,0
257.0,0
258.0,0
259.0,0
260.0,0
261.0,0
262.0,0
263.0,0
264.0,0
265.0,0
266.0,0
267.0,0
268.0,0
269.0,0
270.0,0
271.0,0
272.0,0
273.0,0
274.0,0
275.0,0
276.0,0
277.0,0
278.0,0
279.0,0
280.0,0
281.0,0
282.0,0
283.0,0
284.0,0
285.0,0
286.0,0
287.0,0
288.0,0
289.0,0
290.0,0
291.0,0
292.0,0
293.0,0
294.0,0
295.0,0
296.0,0
297.0,0
298.0,0
299.0,0
300.0,0
301.0,0
302.0,0
303.0,0
304.0,0
305.0,0
306.0,0
307.0,0
308.0,0
309.0,0
310.0,0
311.0,0
312.0,0
313.0,0
314.0,0
315.0,0
316.0,0
317.0,0
318.0,0
319.0,0
320.0,0
321.0,0
322.0,0
323.0,0
324.0,0
325.0,0
326.0,0
