"timestamp","killedDaughter"
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
449.0,0
